scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
51,310.4804992675781,610.1838212013245,1.0,244.46705439686775,584.582799911499,1.0,229.61137926578522,512.6033611297607,1.0,205.03129959106445,499.46489334106445,1.0,125.0593433380127,514.1959257125854,1.0,130.68387937545776,538.3922246694565,0.00046950578689575195,126.42501163482666,535.4858875274658,1.0,217.04701232910156,530.3694930076599,1.0,239.94374346733093,566.9150309562683,0.00010669231414794922,129.12232446670532,578.5861601829529,1.0,224.33756113052368,559.4319291114807,1.0,240.52967071533203,595.0994390845299,7.578730583190918e-05,145.7642023563385,620.3050966262817,1.0,236.16632328927517,588.9969282150269,1.0,227.34600114822388,643.6154547035694,0.016888797283172607,166.27216696739197,654.0135111808777,1.0,229.05469727516174,623.0254616737366,1.0
52,314.51150345802307,601.6925196647644,1.0,246.99146580696106,575.463472366333,1.0,235.6915364265442,503.6245045661926,1.0,209.86316204071045,489.3329510688782,1.0,126.96881365776062,502.606143951416,1.0,133.90267372131348,525.6719737052917,0.0005641579627990723,129.70068335533142,525.1332530975342,1.0,221.33217692375183,521.3505096435547,1.0,242.23942601680756,553.9289214611053,0.00015631318092346191,131.41185235977173,567.8908987045288,1.0,227.77801656723022,551.5749154090881,1.0,241.2667350769043,578.7108008861542,2.6017427444458008e-05,145.7642023563385,609.6502590179443,1.0,237.2025203704834,579.5533676147461,1.0,227.34600114822388,636.2015261501074,0.00022238492965698242,166.27216696739197,644.4884910583496,1.0,230.28461933135986,615.1849377155304,1.0
53,317.446470618248,597.49289727211,1.0,250.18974828720093,569.6775407791138,1.0,240.18801403045654,496.6735849380493,1.0,214.1484158039093,482.4158763885498,1.0,130.67321395874023,497.10021686553955,1.0,135.38541102409363,518.5171670913696,0.0020498931407928467,131.60956344008446,516.8501462936401,1.0,224.79662322998047,514.2101097106934,1.0,242.86901378631592,551.0227980613708,0.0002313852310180664,134.204491853714,562.7262291908264,1.0,229.83030796051025,544.1299300193787,1.0,247.56583428382874,576.821893453598,8.872151374816895e-05,147.64397197961807,603.9913544654846,1.0,239.9519317150116,573.8198288679123,1.0,228.29065310955048,628.4727233946323,0.010808616876602173,166.4832787513733,638.7671644687653,1.0,232.79608726501465,608.9339699745178,1.0
54,319.5368571281433,595.3772161602974,1.0,252.35527801513672,566.4570424556732,1.0,244.17027141153812,493.2189121246338,1.0,218.58925008773804,478.5382733345032,1.0,133.72658967971802,492.8783378601074,1.0,136.9368314743042,515.055736541748,0.006293296813964844,134.1447720527649,512.9604783058167,1.0,227.7331829071045,512.8921103477478,1.0,251.26620018482208,550.8034310340881,0.00011566281318664551,136.19415616989136,559.7400720119476,1.0,232.40468072891235,542.132497549057,1.0,248.28805303573608,576.5127124786377,8.684396743774414e-05,147.92582321166992,601.0657415390015,1.0,242.11055517196655,571.4491467475891,1.0,228.2983497083187,626.2477649450302,0.01470997929573059,167.23358273506165,635.7726979255676,1.0,234.40140008926392,606.0135247707367,1.0
55,320.65138483047485,594.6717196702957,1.0,253.5362104177475,566.1593728065491,1.0,247.69498348236084,493.0059633255005,1.0,221.11617279052734,476.8387004137039,1.0,135.53661012649536,491.0464162826538,1.0,137.31051063537598,514.4766799211502,0.003586113452911377,136.16797065734863,512.3674397468567,1.0,229.13101196289062,511.7433433532715,1.0,251.26620018482208,550.1560988426208,0.0001575946807861328,138.1899471282959,559.6421453952789,1.0,233.66982650756836,541.3626492023468,1.0,248.4097490310669,576.5127124786377,8.07344913482666e-05,149.3817892074585,599.7654979228973,1.0,243.31758385896683,570.5173892974854,1.0,228.3403284549713,626.1851316690445,0.009937822818756104,168.43471717834473,634.7690000534058,1.0,235.53494209051132,605.4968577623367,1.0
56,321.0846185684204,594.61225938797,1.0,254.06929206848145,566.0277569293976,1.0,248.0757613182068,492.6059265136719,1.0,221.77894866466522,476.54888248443604,1.0,136.01879024505615,490.9384665489197,1.0,137.39738750457764,514.3515466451645,0.0014974772930145264,136.63950729370117,512.2268190383911,1.0,229.3491748571396,511.1724925041199,1.0,251.26620018482208,550.0614490509033,0.00016102194786071777,138.38661909103394,559.2847151756287,1.0,233.99405193328857,541.2678670883179,1.0,248.64150762557983,576.15962433815,4.929304122924805e-05,149.45474529266357,599.3128356933594,1.0,243.31758385896683,569.2302584648132,1.0,228.2983497083187,626.1851316690445,0.008220702409744263,168.43471717834473,633.7648100852966,1.0,235.70775318145752,605.3982844352722,1.0
57,321.2891044616699,593.8056645393372,1.0,254.12673568725586,564.7270239591599,1.0,248.71414184570312,491.0061798095703,1.0,221.95721769332886,475.0257840156555,1.0,136.2301425933838,489.2372736930847,1.0,140.41645526885986,512.2403273582458,0.00027310848236083984,136.7501745223999,510.26656913757324,1.0,229.42587399482727,509.86457920074463,1.0,248.21081829071045,538.0983493328094,0.00015625357627868652,138.40309762954712,556.9191427230835,1.0,234.2928228378296,540.442626953125,1.0,248.66781282424927,575.831048488617,3.55839729309082e-05,149.67236232757568,597.0894479751587,1.0,243.33992195129395,568.6552000045776,1.0,228.3403284549713,626.052324295044,0.0012075304985046387,168.43471717834473,632.4173908233643,1.0,235.9482617378235,604.5708513259888,1.0
58,322.31324446201324,590.2450981140137,1.0,254.279381275177,560.7451305389404,1.0,248.88950443267822,487.8575246334076,1.0,222.35186338424683,471.3530559539795,1.0,137.5107398033142,484.6235055923462,1.0,144.4498314857483,507.4191965460777,9.825825691223145e-05,138.05223846435547,505.9486389160156,1.0,229.45337855815887,505.4685297012329,1.0,246.23654174804688,536.9464175701141,0.0004968345165252686,138.57588386535645,551.7602083683014,1.0,234.6708163022995,536.5706396102905,1.0,251.3556363582611,565.6148347854614,2.2292137145996094e-05,149.69344234466553,592.0384974479675,1.0,243.60962200164795,564.317590713501,1.0,228.9158535003662,625.1744878292084,0.00014853477478027344,167.6779909133911,627.2214789390564,1.0,236.3650302886963,600.6701202392578,1.0
59,324.7733169198036,584.861053943634,1.0,254.33963632583618,556.1212873458862,1.0,248.892005443573,479.6926038265228,1.0,223.06632494926453,462.7954885959625,1.0,141.73959732055664,474.2429904937744,1.0,239.22819066047668,494.79684042930603,3.826618194580078e-05,141.36877250671387,496.60309171676636,1.0,233.25444412231445,497.81191635131836,1.0,246.23654174804688,523.8998783156276,7.548928260803223e-05,139.77429485321045,538.44873046875,1.0,237.8456211090088,527.863936662674,1.0,252.37544828653336,562.4584264755249,1.3381242752075195e-05,149.78418159484863,582.1773319244385,1.0,245.20782101154327,557.8538408279419,1.0,228.9872414469719,612.7888240814209,0.0011906623840332031,167.44409584999084,618.5263576507568,1.0,236.3650302886963,593.55171251297,1.0
60,331.6552585363388,572.0606647022069,1.0,254.8442759513855,545.1527919769287,1.0,251.11816310882568,463.1419951915741,1.0,229.08257961273193,446.425217628479,1.0,152.91647100448608,457.12246322631836,1.0,240.55731534957886,480.5064263343811,0.00010243058204650879,148.24128632247448,477.01801681518555,1.0,237.31484150886536,483.79125356674194,1.0,248.21081829071045,519.3815970420837,4.3898820877075195e-05,142.0018970966339,517.4501399993896,1.0,242.86767852306366,514.1233701705933,1.0,253.7281836271286,561.7027282714844,4.121661186218262e-05,150.91491031646729,562.5788407325745,1.0,247.37468934059143,545.0777568817139,1.0,231.7040867805481,597.6910715103149,0.00011044740676879883,167.44409584999084,600.251654624939,1.0,238.06552529335022,577.8187627792358,1.0
61,341.4762130975723,554.2176651954651,1.0,262.56464552879333,523.8157939910889,1.0,263.84012150764465,439.94464683532715,1.0,244.7673316001892,424.4427342414856,1.0,166.96426343917847,427.0417323112488,1.0,257.4747486114502,457.8823173046112,5.397200584411621e-05,159.4619836807251,450.33434009552,1.0,248.12495470046997,461.68789768218994,1.0,261.0633897781372,492.36542612314224,8.600950241088867e-05,150.1476092338562,489.3567910194397,1.0,250.36522388458252,493.16148495674133,1.0,256.8619394302368,530.6929801702499,3.993511199951172e-05,154.49308609962463,533.9427633285522,1.0,253.63187062740326,524.8914857506752,1.0,235.95834865793586,569.8518104553223,8.651614189147949e-05,167.44409584999084,573.7697108983994,1.0,241.97091555595398,556.8051691055298,1.0
62,355.36954921483994,533.0132322311401,1.0,274.59759986400604,494.9175021648407,1.0,282.9894503355026,411.86006450653076,1.0,263.71106696128845,396.5629348754883,1.0,185.8530764579773,388.660532951355,1.0,271.49667978286743,429.4625823497772,0.00013434886932373047,173.0587910413742,412.113805770874,1.0,262.323787689209,434.0239109992981,1.0,261.0633897781372,462.8278796672821,3.236532211303711e-05,161.33932948112488,453.7355155944824,1.0,259.68340024352074,466.7153673171997,1.0,270.36681509017944,502.8907175064087,6.210803985595703e-05,163.3409565091133,498.8412752151489,1.0,264.2493166923523,499.53021240234375,1.0,249.7841079235077,519.3737449645996,7.751584053039551e-05,173.95058166980743,541.4604787826538,1.0,248.81418085098267,529.1782088279724,1.0
63,371.58309680223465,512.0224471092224,1.0,288.9502398967743,466.2681269645691,1.0,304.7461519241333,382.0610408782959,1.0,286.4288718700409,367.53625893592834,1.0,206.4637427330017,353.11680126190186,1.0,271.49667978286743,400.57683420181274,8.96155834197998e-05,192.20081281661987,373.4550199508667,1.0,281.58789587020874,404.0372562408447,1.0,273.55592584609985,441.57630133628845,2.3037195205688477e-05,177.1587724685669,417.82415199279785,1.0,275.0265817642212,438.21121549606323,1.0,285.2704539299011,472.06653022766113,2.625584602355957e-05,174.297301530838,460.5449094772339,1.0,277.5186376571655,471.1706132888794,1.0,265.9780879020691,499.1403408050537,0.00020802021026611328,181.3374547958374,504.99228954315186,1.0,259.1582908630371,502.1963312625885,1.0
64,385.61178183555603,495.92270612716675,1.0,304.92241048812866,436.2637414932251,1.0,328.0805401802063,356.75719064474106,1.0,319.8290388584137,336.428129196167,1.0,230.34436082839966,315.72829151153564,1.0,271.49667978286743,357.12509632110596,0.00011965632438659668,213.184507727623,331.3724136352539,1.0,302.35544776916504,373.12107598781586,1.0,287.7706205844879,389.2104458808899,3.018975257873535e-05,193.9552583694458,379.77386379241943,1.0,294.30042004585266,411.1435170173645,1.0,286.0944855213165,466.40696144104004,2.47955322265625e-05,187.2219672203064,426.32196283340454,1.0,293.9826611280441,441.2828960418701,1.0,268.77858954668045,495.92841935157776,0.0006052851676940918,192.01957416534424,472.619176864624,1.0,272.8956546783447,474.32555532455444,1.0
65,400.7967200279236,481.7116069793701,1.0,320.63625049591064,412.30170953273773,1.0,352.51829290390015,331.81098794937134,1.0,339.99606290552765,310.1926007270813,1.0,255.72524642944336,281.1298460960388,1.0,281.3565945625305,295.954137802124,0.00017759203910827637,234.88173913955688,300.6621150970459,1.0,322.83540511131287,348.810941696167,1.0,319.4856860637665,380.327459782362,0.0001004934310913086,213.67014122009277,346.3870987892151,1.0,313.0791392326355,385.64035987854004,1.0,318.2289009094238,416.41325521469116,2.8192996978759766e-05,201.04637622833252,392.11419343948364,1.0,309.60514283180237,415.942015171051,1.0,268.77858954668045,466.6862541437149,0.00027883052825927734,201.62290954589844,440.7523708343506,1.0,285.5539618730545,447.153689622879,1.0
66,413.66945028305054,469.6646922826767,1.0,334.61054253578186,391.4748435020447,1.0,377.0053915977478,310.18195509910583,1.0,356.72661381959915,283.11767959594727,1.0,279.70270705223083,253.78660488128662,1.0,281.3565945625305,265.7026557922363,4.89354133605957e-05,256.7989459037781,273.0534143447876,1.0,342.81043767929077,327.68011498451233,1.0,334.80978989601135,370.8348169326782,0.00011649727821350098,231.912926197052,317.10605907440186,1.0,330.16271209716797,362.7428960800171,1.0,324.137167930603,398.7623224258423,0.00012353062629699707,216.65174531936646,363.49092721939087,1.0,323.75784124433994,395.10372972488403,1.0,275.5974304974079,437.92781245708466,0.00044989585876464844,212.32652750611305,413.0198974609375,1.0,297.2244486808777,422.4472162723541,1.0
67,426.30076599121094,458.8206214904785,1.0,348.4552540779114,375.76246309280396,1.0,398.16403436660767,294.5189461708069,1.0,376.78909254074097,263.1237738132477,1.0,299.41855478286743,233.479012966156,1.0,281.3565945625305,247.28959941864014,0.0002409517765045166,274.0944753885269,253.3318328857422,1.0,361.2872004508972,311.41704392433167,1.0,334.80978989601135,355.0587558746338,0.00022608041763305664,248.5560417175293,294.08759021759033,1.0,346.33961296081543,345.17943716049194,1.0,339.1235771179199,382.7739613056183,0.0002671182155609131,229.80578815937042,340.4143543243408,1.0,336.97444438934326,379.2549591064453,1.0,311.0385603904724,418.2852040529251,0.00013130903244018555,223.36175632476807,391.47868180274963,1.0,308.7999629974365,405.12566697597504,1.0
68,437.06768679618835,449.6683759689331,1.0,359.10598063468933,364.37020230293274,1.0,414.1451003551483,282.04791927337646,1.0,391.7182922363281,249.54693269729614,1.0,317.6198453903198,217.79882383346558,1.0,297.38881397247314,237.1562602519989,0.0032362937927246094,288.2938508987427,238.00960779190063,1.0,375.0526280403137,300.4981679916382,1.0,334.80978989601135,354.8880195617676,3.039836883544922e-05,259.3967568874359,279.0651626586914,1.0,358.83454751968384,332.9363536834717,1.0,339.1235771179199,369.82012128829956,0.00016298890113830566,240.63751649856567,323.31973218917847,1.0,348.114369392395,367.90737318992615,1.0,312.173269033432,409.2471170425415,0.0006348490715026855,234.31721019744873,374.5228593349457,1.0,317.5680031776428,391.6448826789856,1.0
69,439.3469035625458,449.6683759689331,1.0,362.77868032455444,364.060186073184,1.0,421.1809710264206,282.04791927337646,1.0,397.24752140045166,248.37811040878296,1.0,324.8304738998413,217.79882383346558,1.0,301.667307972908,237.1562602519989,0.3423542082309723,293.0117131471634,238.00960779190063,1.0,380.2262496948242,300.4981679916382,1.0,351.2077581882477,339.40280628204346,0.010439306497573853,264.53045558929443,279.0651626586914,1.0,364.0800983160734,332.2940721511841,1.0,352.8426089286804,369.82012128829956,0.00029799342155456543,245.97079920768738,323.31973218917847,1.0,352.0220627784729,367.90737318992615,1.0,312.7056682109833,409.2471170425415,0.0001710355281829834,237.63875102996826,374.5228593349457,1.0,320.9347200393677,391.6448826789856,1.0
70,439.3469035625458,449.6683759689331,1.0,362.77868032455444,364.060186073184,1.0,421.1809710264206,282.04791927337646,1.0,397.24752140045166,248.37811040878296,1.0,324.8304738998413,217.79882383346558,1.0,305.9939429759979,237.1562602519989,0.7567936182022095,293.0117131471634,238.00960779190063,1.0,380.2262496948242,300.4981679916382,1.0,275.76314909756184,297.5919864177704,0.10083279013633728,264.53045558929443,279.0651626586914,1.0,364.0800983160734,332.2940721511841,1.0,352.8426089286804,369.82012128829956,0.0001525580883026123,245.97079920768738,323.31973218917847,1.0,352.0220627784729,367.90737318992615,1.0,312.173269033432,418.2852040529251,8.717179298400879e-05,237.63875102996826,374.5228593349457,1.0,320.9347200393677,391.6448826789856,1.0
71,439.3469035625458,451.4873437285423,1.0,362.77868032455444,364.060186073184,1.0,421.1809710264206,283.1648783683777,1.0,397.24752140045166,248.37811040878296,1.0,324.8304738998413,220.3786392211914,1.0,306.4835900068283,240.15357160568237,0.002128690481185913,293.0117131471634,239.69159483909607,1.0,380.2262496948242,302.8455526828766,1.0,275.76314909756184,297.5919864177704,0.0005214214324951172,264.53045558929443,282.0445203781128,1.0,364.0800983160734,332.2940721511841,1.0,350.9102544784546,370.6586904525757,0.0004633963108062744,245.97079920768738,325.0774230957031,1.0,352.0220627784729,368.88987827301025,1.0,312.7056682109833,421.58603715896606,5.8144330978393555e-05,237.63875102996826,376.35071849823,1.0,320.9347200393677,392.19177627563477,1.0
72,431.2061700820923,459.26521474123,1.0,353.35708594322205,375.94792914390564,1.0,406.08141899108887,292.0521583557129,1.0,383.80574131011963,262.8111381530762,1.0,307.28759640455246,237.2650318145752,1.0,306.4835900068283,273.2049722671509,5.3435564041137695e-05,281.8165354728699,256.47839307785034,1.0,367.4059693813324,313.48256158828735,1.0,275.76314909756184,339.40280628204346,3.94284725189209e-05,252.1453135162592,299.18495893478394,1.0,352.6774625778198,345.9988474845886,1.0,336.49191904067993,381.08343851566315,0.00010222196578979492,237.22103118896484,342.36388063430786,1.0,343.366681098938,380.9257688522339,1.0,414.5320987701416,455.59794330596924,6.607174873352051e-05,228.74251198768616,393.67380571365356,1.0,312.14701795578003,404.99908113479614,1.0
73,418.9599949121475,470.7208309173584,1.0,339.28051602840424,392.3682508468628,1.0,385.0777635574341,308.64925545454025,1.0,361.46461820602417,284.7254087328911,1.0,286.83661103248596,260.80992126464844,1.0,302.9923667907715,290.24613332748413,2.0325183868408203e-05,262.4177701473236,281.00457429885864,1.0,349.90080773830414,330.3460040092468,1.0,305.8381071090698,361.56246066093445,2.0623207092285156e-05,237.58834040164948,323.87987756729126,1.0,337.4149966239929,363.70979595184326,1.0,336.49191904067993,398.7350399494171,9.524822235107422e-05,222.86161494255066,369.6056652069092,1.0,329.6371545791626,398.0162901878357,1.0,414.5320987701416,466.7342526912689,0.00011718273162841797,218.198366522789,419.3536157608032,1.0,301.63128912448883,426.0867853164673,1.0
74,403.84909641742706,485.5667442083359,1.0,323.25351506471634,417.74166917800903,1.0,359.11614751815796,333.5362730026245,1.0,333.3284332752228,312.1417727470398,1.0,261.8339078426361,293.77500343322754,1.0,302.9923667907715,311.8545684814453,9.40859317779541e-05,239.61668729782104,316.676513671875,1.0,328.44097089767456,355.81689977645874,1.0,263.5227746963501,379.1332480311394,1.9937753677368164e-05,219.17879819869995,360.9027509689331,1.0,318.1389925479889,390.8618655204773,1.0,320.83746910095215,424.07178688049316,3.549456596374512e-05,206.12361454963684,403.87378787994385,1.0,313.1045536994934,422.8527581691742,1.0,283.95913540944457,482.27434754371643,0.0001431107521057129,205.4622507095337,451.03454971313477,1.0,286.7936635017395,453.95691549777985,1.0
75,387.4741718173027,503.8610954284668,1.0,305.98226046562195,450.23849534988403,1.0,331.6445817351341,364.08176136016846,1.0,300.084979057312,344.94740772247314,1.0,233.41915225982666,334.48299837112427,1.0,289.02369451522827,425.3268976211548,5.361437797546387e-05,212.92706203460693,361.85681772232056,1.0,303.3668625354767,388.89179641008377,1.0,230.17058563232422,387.9255437850952,3.382563591003418e-05,198.16615414619446,400.2366557121277,1.0,295.50754380226135,422.17503476142883,1.0,302.6556613445282,455.36017370224,5.2988529205322266e-05,189.66267931461334,443.19018936157227,1.0,295.1212513446808,454.13877511024475,1.0,276.56723350286484,503.4916627407074,0.0004342198371887207,192.64358234405518,487.9237997531891,1.0,270.32964181900024,487.5086510181427,1.0
76,367.6907289028168,528.2730629444122,1.0,287.923704624176,488.07358169555664,1.0,300.67124181985855,402.8998260498047,1.0,267.7563827484846,383.27868843078613,1.0,210.071014046669,381.51333141326904,1.0,261.73132610321045,442.0876612663269,3.7997961044311523e-05,188.88946151733398,412.369366645813,1.0,276.572889983654,429.3491401672363,1.0,201.25932145118713,424.38104724884033,3.218650817871094e-05,180.28132438659668,448.605477809906,1.0,272.4191379547119,458.36677980422974,1.0,277.41046047210693,496.81613636016846,9.563565254211426e-05,177.094988822937,490.1780185699463,1.0,276.0074768466875,492.188196182251,1.0,253.23405480384827,503.4916627407074,0.0006901323795318604,185.05569553375244,535.5427424907684,1.0,256.2111210823059,526.0332493782043,1.0
77,348.56595611572266,554.7137734889984,0.9999998807907104,271.79725885391235,527.5076203346252,1.0,271.56607818603516,446.98882579803467,1.0,242.42932331562042,429.25708770751953,1.0,185.70161294937134,434.98528003692627,1.0,261.73132610321045,505.7242708206177,3.078579902648926e-05,169.39458513259888,461.37439823150635,1.0,254.45342087745667,470.44118762016296,1.0,201.25932145118713,426.07897424697876,1.2516975402832031e-05,161.4096508026123,504.6877293586731,1.0,254.90473914146423,499.14036417007446,1.0,269.3391363620758,534.6603407859802,2.6702880859375e-05,166.61465334892273,545.2161202430725,1.0,262.58963918685913,530.74946641922,1.0,251.63271316885948,536.4009256362915,2.518296241760254e-05,179.56848308444023,585.398256778717,1.0,249.09637784957886,560.0710344314575,1.0
78,330.23504877090454,582.5799136161804,1.0,260.58904790878296,560.9200549125671,1.0,252.2567319869995,486.2308700084686,1.0,219.63674879074097,470.6873950958252,1.0,161.37604904174805,482.59022998809814,1.0,160.70622777938843,538.8400092124939,3.68654727935791e-05,154.12294495105743,508.4937982559204,1.0,240.27669191360474,506.1629695892334,1.0,201.25932145118713,477.00880801677704,3.454089164733887e-05,151.69709753990173,545.9279999732971,1.0,243.65902590751648,535.8320233821869,1.0,255.3148639202118,577.8908824920654,5.692243576049805e-05,161.52390146255493,586.6943922042847,1.0,252.23785965144634,564.8976497650146,1.0,247.9914870262146,545.8447599411011,3.30507755279541e-05,179.42232990264893,623.921302318573,1.0,244.31933894753456,593.301233291626,1.0
79,317.53568851947784,606.186238527298,1.0,251.4441353082657,587.242292881012,1.0,237.99163210391998,514.669111251831,1.0,211.08880996704102,503.28144931793213,1.0,144.04342365264893,518.2830572128296,1.0,148.45498862862587,542.3353142738342,0.00222209095954895,154.12294495105743,543.0509417057037,1.0,229.55416452884674,533.7662957906723,1.0,178.29460632801056,567.9345197677612,1.913309097290039e-05,143.69744849205017,578.9060258865356,1.0,235.9158219844103,560.7903447151184,1.0,168.5653886795044,622.7728271484375,2.7865171432495117e-05,158.90177845954895,618.0439157485962,1.0,246.17659163475037,591.6492557525635,1.0,237.85993909835815,643.5247778892517,0.0002161860466003418,178.88026869297028,652.9180548787117,1.0,239.95971632003784,622.2857875823975,1.0
80,310.2415392398834,619.5639474093914,1.0,248.59031629562378,601.7330350875854,1.0,228.59902185201645,531.0058217048645,1.0,193.92371225357056,521.2621006965637,1.0,133.18310821056366,538.4954566955566,1.0,136.47743320465088,559.2556772232056,0.5531933903694153,154.12294495105743,555.2755302786827,1.0,223.01487064361572,550.8785336017609,0.9998644590377808,156.31412562727928,582.1392426490784,5.84721565246582e-05,140.677716255188,598.1728808879852,1.0,230.95810317993164,579.0284366607666,1.0,168.5653886795044,625.241527557373,1.3917684555053711e-05,156.73826384544373,636.7645168304443,1.0,242.52779340744019,608.340594291687,1.0,235.31814509630203,660.1422509253025,0.0003955662250518799,178.69627904891968,670.1068797111511,1.0,236.51966923475266,639.0428764820099,1.0
81,309.551442027092,621.5623806715012,1.0,247.8212959766388,601.7330350875854,1.0,228.59902185201645,531.0058217048645,1.0,189.57887935638428,521.2621006965637,1.0,131.44196474552155,538.4954566955566,1.0,136.47743320465088,559.2556772232056,1.0,144.20976781845093,555.2755302786827,0.9999998807907104,222.68371200561523,550.8785336017609,0.004302263259887695,244.42710494995117,582.1392426490784,6.052851676940918e-05,140.2848196029663,598.1728808879852,1.0,229.96169352531433,579.0284366607666,1.0,168.5653886795044,625.241527557373,2.0503997802734375e-05,155.90523902326822,636.7645168304443,1.0,240.55248928070068,608.340594291687,1.0,234.06663596630096,660.1422509253025,0.0010991096496582031,178.55572700500488,670.1068797111511,1.0,235.257643699646,639.0428764820099,1.0
82,309.551442027092,621.5623806715012,1.0,247.8212959766388,601.7330350875854,1.0,228.59902185201645,531.0058217048645,1.0,189.57887935638428,521.2621006965637,1.0,131.44196474552155,538.4954566955566,1.0,136.47743320465088,559.2556772232056,0.9999992847442627,136.19062662124634,555.2755302786827,0.9999997615814209,222.68371200561523,550.8785336017609,0.47621846199035645,244.42710494995117,582.1392426490784,9.563565254211426e-05,140.19196605682373,598.1728808879852,1.0,229.96169352531433,579.0284366607666,1.0,168.5653886795044,635.0580331683159,1.0818243026733398e-05,155.3342628479004,636.7645168304443,1.0,240.55248928070068,608.340594291687,1.0,231.86016201972961,660.1422509253025,0.0003879666328430176,178.01641047000885,670.1068797111511,1.0,235.11560344696045,639.0428764820099,1.0
83,309.551442027092,621.5623806715012,1.0,247.8212959766388,599.493001461029,1.0,229.69884657859802,528.5047516822815,1.0,189.57887935638428,516.8370552659035,1.0,131.44196474552155,535.314266204834,1.0,137.07166290283203,555.2817313075066,0.9828426241874695,136.49028491973877,554.1379054784775,0.9999997615814209,222.68371200561523,549.0455105304718,0.9971506595611572,244.42710494995117,581.1063599586487,0.00015246868133544922,140.19196605682373,597.8224258422852,1.0,229.96169352531433,576.8261218070984,1.0,244.1063404083252,625.241527557373,3.3468008041381836e-05,155.13518571853638,634.8919057846069,1.0,240.55248928070068,606.9944312572479,1.0,230.95573377609253,658.1512520313263,0.00045350193977355957,176.80840587615967,668.4885816574097,1.0,235.11560344696045,638.7127997875214,1.0
