scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
56,481.05489897727966,479.4538023471832,1.0,410.74945974349976,375.463906288147,0.9999999403953552,473.3898959159851,288.45186376571655,1.0,458.1046390533447,256.2728364467621,0.9999895095825195,411.19426983594894,187.24170100688934,0.9999998211860657,449.53363275527954,269.172075510025,0.011294722557067871,361.44066858291626,212.22774815559387,1.0,407.5390944480896,275.3192339539528,1.0,381.7646486759186,322.398922085762,0.40918397903442383,310.8807601928711,253.08814668655396,1.0,381.5447722673416,310.1417644023895,1.0,367.3338782787323,353.3254635334015,0.296112060546875,284.51582485437393,312.4587802886963,1.0,361.74928855895996,343.52500462532043,1.0,322.3526887893677,396.572971701622,0.9999569654464722,273.8106527328491,367.043488740921,1.0,334.9962191581726,373.8549749851227,1.0
57,494.81004309654236,471.53590059280396,1.0,427.1046040058136,361.276025056839,0.9999970197677612,505.43227529525757,278.6268973350525,1.0,490.22608411312103,235.6645302772522,0.9999858736991882,456.1036186218262,159.78512573242188,1.0,451.8745474219322,266.639151930809,0.015377581119537354,388.7767419219017,190.89663362503052,1.0,437.550355553627,261.46529507637024,0.9999999403953552,405.77280163764954,308.5162780880928,0.00972166657447815,332.69916397333145,230.04134583473206,1.0,409.2309694290161,295.6990978717804,1.0,367.3338782787323,336.8321108818054,0.06290239095687866,303.7790832519531,284.67682868242264,1.0,385.5645537376404,327.8480713367462,1.0,338.2387846708298,377.1909456253052,0.9999918937683105,285.3304605484009,342.1978747844696,1.0,356.29686918854713,356.0723605901003,1.0
58,504.95081663131714,467.2183921933174,1.0,440.5877685546875,349.5759016275406,0.9999586343765259,525.5780804157257,270.1949553489685,0.9999979734420776,515.2798340916634,222.8902463912964,0.999504804611206,487.316219329834,142.3370168209076,1.0,482.6806570291519,266.6065044403076,0.00975075364112854,411.04277324676514,178.48585057258606,1.0,463.8039298057556,257.93909668922424,0.9999991059303284,405.77280163764954,302.8346552848816,0.005109518766403198,332.84717148542404,230.04134583473206,1.0,432.73839807510376,290.92609536647797,1.0,388.74050414562225,334.30206775665283,0.002792179584503174,316.5129397511482,270.77533864974976,0.9999877214431763,408.77418518066406,319.14502716064453,1.0,347.52536818385124,361.68599486351013,0.9999983906745911,298.0262212753296,325.19424986839294,1.0,373.966495513916,346.2856140136719,1.0
59,504.95081663131714,465.22837376594543,0.9999998807907104,446.85270953178406,346.9305920600891,0.9998135566711426,541.1367260217667,270.1949553489685,0.9968372583389282,528.8182277679443,217.88245034217834,0.999455988407135,503.8514108657837,135.03039288520813,1.0,520.8474450111389,232.68234395980835,0.006056666374206543,422.5969707965851,177.46902084350586,1.0,481.4214696884155,257.93909668922424,0.999998927116394,405.77280163764954,301.93481516838074,0.000576317310333252,352.24464893341064,215.84353351593018,0.9999988079071045,447.5051884651184,290.92609536647797,1.0,388.74050414562225,326.1259744167328,0.0017581582069396973,323.78851079940796,261.010027050972,0.9999933242797852,421.6020585298538,319.14502716064453,1.0,347.52536818385124,357.03196811676025,0.9999996423721313,301.5729365348816,312.3379592895508,1.0,383.3465600013733,346.13908994197845,1.0
60,504.95081663131714,465.22837376594543,0.9999998807907104,446.85270953178406,346.9305920600891,0.998868465423584,541.1367260217667,270.1949553489685,0.9796135425567627,528.8182277679443,217.88245034217834,0.9882506132125854,503.8514108657837,135.03039288520813,1.0,520.8474450111389,232.68234395980835,0.6075018048286438,422.5969707965851,177.46902084350586,1.0,481.4214696884155,257.93909668922424,0.9999423027038574,426.7980864048004,288.81355810165405,0.0013935565948486328,352.24464893341064,215.84353351593018,0.9999977350234985,447.5051884651184,290.92609536647797,0.9999998807907104,413.3528151512146,326.1259744167328,0.0012181997299194336,323.78851079940796,261.010027050972,0.9997255802154541,421.6020585298538,319.14502716064453,1.0,347.52536818385124,357.03196811676025,0.9999988079071045,301.5729365348816,312.3379592895508,0.999998152256012,383.3465600013733,346.13908994197845,1.0
61,504.5840196609497,465.22837376594543,1.0,446.85270953178406,346.9305920600891,0.9998800158500671,541.1367260217667,272.81955909729004,0.9997398853302002,528.8182277679443,217.88245034217834,0.9998149871826172,503.8514108657837,135.03039288520813,1.0,520.8474450111389,232.68234395980835,0.3366119861602783,422.5969707965851,177.46902084350586,1.0,481.4214696884155,267.90925347059965,0.9999998211860657,429.0305224657059,288.81355810165405,0.0006975531578063965,350.1264317035675,230.00957989692688,0.9999847412109375,447.5051884651184,298.5687794685364,1.0,404.9277056455612,326.1259744167328,0.002459615468978882,323.78851079940796,261.010027050972,1.0,421.6020585298538,326.57414388656616,1.0,344.55696153640747,357.03196811676025,0.9999998211860657,301.5729365348816,312.3379592895508,0.9999999403953552,383.3465600013733,346.13908994197845,1.0
62,495.07233238220215,468.8249463438988,1.0,439.3544673919678,359.3515145778656,1.0,531.1884309053421,275.8644137084484,0.9999997615814209,524.6891229748726,228.8763216137886,0.999915599822998,487.0880796909332,150.96820497512817,1.0,517.8294332027435,233.31829833984375,0.6845731139183044,407.55586671829224,188.91634196043015,1.0,471.5586004257202,282.9784851074219,1.0,403.29520750045776,288.81355810165405,0.00048172473907470703,332.84717148542404,247.49212098121643,1.0,443.58986377716064,312.3120470046997,1.0,404.9277056455612,349.177472114563,0.001131206750869751,311.80648040771484,275.29956167936325,1.0,418.67625761032104,342.37010526657104,1.0,335.0235095024109,368.89338397979736,0.9999731779098511,291.74883460998535,326.69791436195374,1.0,373.6976832151413,360.37778520584106,1.0
63,483.15266716480255,474.698082447052,1.0,423.5360789299011,374.1695647239685,1.0,494.9816734790802,281.4911732673645,1.0,484.05243261903524,244.9721490740776,1.0,427.1688161492348,189.1470592021942,0.9996998310089111,476.39762115478516,240.66046953201294,0.007957547903060913,383.14062428474426,208.63034629821777,1.0,451.48544931411743,298.0775828361511,1.0,403.29520750045776,328.9716696739197,9.819865226745605e-05,328.83659386634827,252.33590126037598,1.0,425.392240524292,328.0437970161438,1.0,387.0511418581009,366.017126083374,0.0016662180423736572,298.1129674911499,298.15312480926514,1.0,406.7209267616272,361.3234782218933,1.0,323.3480240702629,386.4048662185669,0.9059367179870605,276.8861399292946,351.68105602264404,1.0,359.29050731658936,377.7515892982483,1.0
64,470.50848031044006,482.53029465675354,1.0,401.75824642181396,392.1994905471802,1.0,457.4232225418091,297.63667130470276,1.0,432.75039196014404,267.38312292099,1.0,366.84270000457764,220.8137617111206,1.0,403.09211111068726,253.1885643005371,0.0014457106590270996,338.41342401504517,247.09580421447754,1.0,419.50064516067505,318.47989201545715,1.0,403.29520750045776,343.92755794525146,0.00035518407821655273,300.78409481048584,288.7934350967407,1.0,400.09668254852295,350.37639331817627,1.0,387.0511418581009,384.09390687942505,0.001766800880432129,275.2761174440384,337.506628036499,1.0,386.9844068288803,385.6838459968567,1.0,319.9778022766113,420.7565262913704,0.000735849142074585,257.7852325439453,388.89511013031006,1.0,342.6475191116333,405.789554476738,1.0
65,449.6156430244446,495.0951461791992,1.0,376.1845917701721,414.1847059726715,1.0,421.4997569322586,318.99889063835144,1.0,392.021625995636,291.41455352306366,1.0,322.06449604034424,260.3866844177246,1.0,347.13671338558197,327.63079357147217,0.002785295248031616,295.81356167793274,286.83426666259766,1.0,387.74886083602905,344.46113204956055,1.0,269.56480979919434,361.088796377182,0.0001653134822845459,268.16147327423096,330.9551019668579,1.0,371.5553312599659,380.33264541625977,1.0,259.456356048584,389.6265586614609,0.00014331936836242676,248.1547679901123,380.001522064209,1.0,363.43248653411865,415.05502104759216,1.0,289.04037594795227,437.4597555398941,0.0004368424415588379,238.8795690536499,432.9846339225769,1.0,323.3275540471077,440.3438091278076,1.0
66,423.05161690711975,514.6822025775909,1.0,349.04472029209137,445.53104627132416,0.9999998807907104,378.97715854644775,349.7115738391876,1.0,346.23544120788574,326.99091124534607,1.0,281.1216025352478,311.5885274410248,1.0,270.79514265060425,346.5498996973038,0.010666757822036743,253.97206497192383,343.2791004180908,1.0,347.05750703811646,378.2041792869568,1.0,269.56480979919434,379.9780802484602,0.00020569562911987305,236.12812051177025,382.2152376174927,1.0,337.761577129364,414.34795665740967,1.0,259.456356048584,430.0500648021698,0.0003463327884674072,220.03998696058989,428.61630058288574,1.0,335.5751357078552,447.2369763851166,1.0,264.5222568511963,499.1260077357292,0.0002848803997039795,216.47664976119995,478.9756603240967,1.0,302.0040204524994,478.63784766197205,1.0
67,392.96157121658325,534.9760503768921,1.0,317.3671350479126,489.96974897384644,1.0,327.6571249961853,399.96376752853394,1.0,292.4486207962036,375.3105320930481,1.0,235.72586980462074,374.27397441864014,1.0,265.09043526649475,390.5425386428833,0.0016554296016693115,204.23947525024414,408.6888885498047,1.0,291.40221989154816,424.63482904434204,1.0,257.50235748291016,439.42175245285034,0.0011653006076812744,198.90605664253235,439.75068640708923,1.0,297.83818912506104,455.79918479919434,1.0,259.456356048584,493.6314951181412,0.00021544098854064941,196.17512130737305,488.6350631713867,1.0,303.77185583114624,489.7247943878174,1.0,261.1693539619446,542.5844564437866,0.0058622658252716064,200.42029762268066,535.496659040451,1.0,277.7729402780533,525.8829346895218,1.0
68,364.83060854673386,561.6422634124756,1.0,289.4639058113098,536.5536017417908,1.0,284.9712370634079,450.6212601661682,1.0,253.65058255195618,434.74001455307007,1.0,186.2585687637329,441.57151556015015,1.0,217.61541223526,473.2870919704437,0.0001551210880279541,171.6673247218132,468.32108211517334,1.0,251.96850323677063,475.2176188826561,1.0,246.002347946167,506.43719601631165,0.00013187527656555176,169.28315782546997,502.96240520477295,1.0,265.98652029037476,504.55538272857666,1.0,253.3395881652832,546.1355962753296,0.0005918145179748535,174.51711511611938,547.0966143608093,1.0,278.22314262390137,532.7172861099243,1.0,261.1693539619446,585.2293062210083,0.0001564621925354004,189.1146993637085,591.7862758636475,1.0,264.49059867858887,567.7790143489838,1.0
69,338.50024819374084,590.8117363452911,1.0,270.8762536048889,575.1754236221313,1.0,257.5908567905426,494.80617904663086,1.0,229.46006631851196,480.1197204589844,1.0,153.5088677406311,495.72172927856445,1.0,149.94590961933136,516.235135525465,0.003212183713912964,150.53467679023743,518.006495475769,1.0,224.68361473083496,519.8236899375916,1.0,241.98854637145996,539.6558130383492,0.00033593177795410156,149.30826091766357,555.5412955284119,1.0,245.50276851654053,543.893275976181,1.0,253.3395881652832,595.0208730697632,0.0003910958766937256,159.4004487991333,598.3780510425568,1.0,262.1983461380005,567.941944360733,1.0,245.21619081497192,625.0471091270447,0.000268399715423584,177.21475553512573,637.719730257988,1.0,251.04697769880295,606.834409236908,1.0
70,318.86485290527344,618.6869258880615,1.0,258.998880982399,605.7163746356964,1.0,241.74112510681152,529.0575971603394,1.0,209.33618450164795,516.6040859222412,1.0,132.1794430166483,534.3654041290283,1.0,137.84774923324585,561.3543095588684,0.18709880113601685,133.89657747745514,558.6746134757996,1.0,207.99502205848694,553.3650968074799,0.9999997615814209,241.98854637145996,572.2477616965771,0.002448439598083496,136.57647800445557,593.8343148231506,1.0,233.00371479988098,573.588490486145,0.9999996423721313,253.3395881652832,625.0594344139099,0.0007306039333343506,151.30821681022644,635.4645810127258,1.0,251.0166835784912,597.7793524265289,1.0,239.12236976623535,657.4100241661072,0.010442197322845459,171.6383557319641,671.9611394405365,1.0,243.46398651599884,637.2833527326584,1.0
71,307.69690266251564,631.8809049129486,1.0,255.0597312450409,618.7266979217529,1.0,232.96851778030396,545.0698046684265,1.0,198.67721796035767,529.0348272323608,1.0,122.95784342288971,552.2368326187134,1.0,129.99130034446716,574.347333908081,0.9162675142288208,128.43559336662292,574.0290429592133,1.0,201.2723867893219,565.6349586248398,0.9989879131317139,235.18631267547607,587.940633866936,0.0006323456764221191,132.92862540483475,613.503396987915,1.0,228.5697387456894,590.2597646713257,0.9999998807907104,249.67915773391724,625.2288837432861,5.4389238357543945e-05,150.99977016448975,652.7102327346802,1.0,248.01487636566162,613.949625492096,1.0,238.60009860992432,668.4128430187702,0.0335904061794281,171.6383557319641,683.8238453865051,1.0,238.17339706420898,649.7218918800354,1.0
72,307.69690266251564,631.8809049129486,1.0,255.0597312450409,618.7266979217529,1.0,232.96851778030396,545.0698046684265,1.0,198.67721796035767,529.0348272323608,0.9999997615814209,122.95784342288971,552.2368326187134,1.0,129.99130034446716,574.347333908081,0.9996272921562195,128.43559336662292,574.0290429592133,0.9999819993972778,201.2723867893219,565.6349586248398,0.988916277885437,235.18631267547607,588.1801574081182,0.00036975741386413574,132.92862540483475,613.503396987915,1.0,228.5697387456894,590.2597646713257,1.0,249.67915773391724,625.4038743972778,5.552172660827637e-05,150.99977016448975,652.7102327346802,1.0,248.01487636566162,613.949625492096,1.0,238.60009860992432,668.4128430187702,0.11098456382751465,171.6383557319641,683.8238453865051,1.0,238.17339706420898,649.7218918800354,1.0
73,307.69690266251564,631.8809049129486,1.0,255.0597312450409,618.7266979217529,1.0,232.96851778030396,545.0698046684265,1.0,198.67721796035767,529.0348272323608,0.9999998807907104,122.95784342288971,552.2368326187134,1.0,129.99130034446716,574.347333908081,0.9756008386611938,128.43559336662292,574.0290429592133,0.9999999403953552,201.2723867893219,565.6349586248398,0.9995002746582031,235.18631267547607,588.1801574081182,0.0008931457996368408,132.92862540483475,613.503396987915,1.0,228.5697387456894,590.2597646713257,1.0,249.67915773391724,625.2288837432861,2.995133399963379e-05,150.99977016448975,652.7102327346802,1.0,248.01487636566162,613.949625492096,1.0,239.12236976623535,668.4128430187702,0.046293675899505615,171.8525382578373,683.8238453865051,1.0,238.17339706420898,649.7218918800354,1.0
74,312.52895736694336,625.3911693096161,1.0,260.0970764234662,611.785627618432,1.0,240.64157581329346,538.0177125930786,1.0,207.6969301700592,521.7473890781403,1.0,129.0138339996338,542.8245887756348,1.0,134.21250295639038,564.3775700926781,0.4389576315879822,133.06386470794678,563.8881990239024,1.0,207.26279544830322,558.6257030963898,0.9992584586143494,245.8372106552124,587.940633866936,0.0008961856365203857,135.83560466766357,603.0914573669434,1.0,234.43877911567688,580.676755130291,0.9999999403953552,249.67915773391724,625.4038743972778,7.873773574829102e-05,154.06794023513794,643.287392616272,1.0,252.26130199432373,606.4431314468384,1.0,240.53670239448547,663.9246745109558,0.005833029747009277,173.49310111999512,676.6972970366478,1.0,242.071235537529,643.1579899787903,1.0
75,317.4249761104584,620.777817428112,1.0,263.79991245269775,605.1282962560654,1.0,247.05921602249146,531.0671992301941,1.0,215.2386965751648,514.3346581459045,1.0,132.96471643447876,533.5506792068481,1.0,139.73534059524536,558.1510586738586,0.005411028861999512,136.46649312973022,556.2275476455688,1.0,213.52340602874756,550.9999587535858,0.9999815225601196,245.85488510131836,571.7059460580349,0.001508563756942749,139.1943582892418,595.711305141449,1.0,238.24282336235046,573.7418956756592,0.9999998807907104,253.3276528120041,625.2288837432861,8.118152618408203e-05,156.94687670469284,637.0736694335938,1.0,254.7786021232605,600.7396130561829,1.0,241.74145030975342,657.9068558216095,0.006911367177963257,176.11437606811523,670.1430163383484,1.0,244.36869874596596,637.0960283279419,1.0
76,320.93902134895325,615.872150182724,1.0,266.6185326576233,598.7573697566986,1.0,251.21720051765442,524.9847965240479,1.0,221.55359768867493,506.3766518831253,1.0,136.93135976791382,526.5513315200806,1.0,141.70200490951538,549.5208818912506,0.005142331123352051,138.57657396793365,548.2156162261963,1.0,218.60865676403046,543.3250589370728,0.9999504089355469,250.10584259033203,571.1906713247299,0.0005247294902801514,142.9268183708191,590.6847925186157,1.0,240.79105854034424,569.1396269798279,1.0,256.93172311782837,609.9441747665405,6.443262100219727e-05,158.71776866912842,631.1829016208649,1.0,257.40053391456604,595.5403819084167,1.0,242.21354722976685,652.6611495018005,0.001748591661453247,177.21156358718872,663.2975134849548,1.0,246.54608035087585,633.2913026809692,1.0
77,322.7657039165497,613.449823141098,1.0,267.108582675457,595.878743737936,1.0,254.99634766578674,521.023115158081,1.0,225.841242313385,502.9707417488098,1.0,138.88713026046753,521.9512042999268,1.0,145.10341691970825,544.4999253749847,0.012110143899917603,139.55256414413452,543.6334352493286,1.0,219.92563708126545,538.0077080726624,0.9999459981918335,250.3046760559082,570.7169390916824,0.0035804808139801025,144.9508490562439,586.7298965454102,1.0,242.97316348552704,565.5563274621964,1.0,256.93172311782837,609.9441747665405,2.6881694793701172e-05,158.98165321350098,627.6852684020996,1.0,259.4677815437317,591.6473686695099,1.0,242.3175309896469,650.1466400623322,0.0002485513687133789,177.26908254623413,659.3617697954178,1.0,248.0045771598816,630.1127245426178,1.0
78,322.7848448753357,611.3668537139893,1.0,268.30744618177414,591.2838592529297,1.0,256.87064599990845,517.731819152832,1.0,227.96844535693526,499.32599329948425,1.0,140.73513734340668,517.6811275482178,1.0,147.59793731570244,541.3400099277496,0.01595914363861084,142.11188983917236,539.4311475753784,1.0,220.88939839601517,534.9357857704163,0.999974250793457,257.8576707839966,555.6735236048698,0.0013397037982940674,145.95557022094727,581.9938278198242,1.0,245.41835927963257,562.490104675293,1.0,169.03387069702148,609.9441747665405,3.4689903259277344e-05,159.47784328460693,622.480015039444,1.0,260.7392644882202,588.5179090499878,1.0,243.3144229054451,645.4075368642807,0.0006198287010192871,177.7631585597992,655.2900393009186,1.0,248.19006824493408,626.0642275810242,1.0
79,325.83395540714264,607.1018209457397,1.0,269.2417174577713,586.9077172279358,1.0,258.34757804870605,512.3914937973022,1.0,228.90497589111328,494.8386228084564,1.0,144.3345136642456,510.73427963256836,1.0,241.1797914505005,524.2599666714668,0.00024753808975219727,146.07004463672638,534.0257616043091,1.0,226.95781540870667,529.3933987617493,0.9999188184738159,258.01823806762695,555.3356384038925,0.0009376704692840576,146.68030512332916,571.7034721374512,1.0,245.83924770355225,558.6214070320129,1.0,257.3985176086426,607.0808706283569,7.468461990356445e-05,160.14508390426636,616.3521556854248,1.0,261.0336480140686,584.8462505340576,1.0,243.423874437809,640.9994382858276,0.00043964385986328125,177.87494659423828,649.5625467300415,1.0,248.27130699157715,621.7462142705917,1.0
80,330.25371980667114,601.0290822982788,1.0,271.7716774940491,580.1766581535339,1.0,263.1807906627655,503.6005461215973,1.0,235.5647211074829,484.5247172117233,1.0,151.84812831878662,497.2739062309265,1.0,243.77888940274715,511.298721075058,0.00047585368156433105,153.22940492630005,522.9417605400085,1.0,227.64361479878426,521.6259121894836,0.9999996423721313,259.6582021713257,540.675372004509,0.0007549822330474854,149.01499485969543,556.1719522476196,1.0,248.59587383270264,547.3683741688728,1.0,257.3985176086426,607.0808706283569,5.3495168685913086e-05,161.49207592010498,602.0317873954773,1.0,263.71187925338745,573.4186059236526,1.0,245.78327417373657,630.5539264678955,7.602572441101074e-05,178.1249589920044,637.967346906662,1.0,249.82711124420166,613.8684358596802,1.0
81,337.44193816185,590.1854696273804,1.0,275.83984422683716,565.0340105295181,1.0,271.927987575531,487.77037835121155,1.0,246.1822578907013,467.0692186355591,1.0,163.28663396835327,474.13845777511597,1.0,251.68526726961136,497.14310932159424,0.017848044633865356,163.94759077951312,500.63295555114746,1.0,233.4362301826477,504.22848176956177,0.9999998807907104,259.6582021713257,523.396165907383,0.0008478164672851562,155.72534275054932,535.1481778621674,1.0,256.51223278045654,530.8773617744446,1.0,195.5234866142273,563.5582865476608,2.47955322265625e-05,162.68014764785767,579.6464581489563,1.0,268.00617599487305,557.8688652515411,1.0,258.1601039171219,580.1555647850037,3.1381845474243164e-05,178.82178497314453,615.8290021419525,1.0,252.3355073928833,598.2271020412445,1.0
82,351.0536825656891,572.4669520556927,1.0,282.7508373260498,543.6176295280457,1.0,285.9657986164093,462.59604597091675,1.0,260.8329465985298,442.4104242324829,1.0,183.33087372779846,440.80244398117065,1.0,251.68526726961136,475.2920753955841,0.01385471224784851,176.16353368759155,467.91450929641724,1.0,248.14795780181885,480.08343839645386,1.0,263.17914867401123,506.9701099395752,0.00043195486068725586,166.3082218170166,503.56002926826477,1.0,265.90360593795776,509.844549536705,1.0,269.1271277666092,562.0577239990234,3.4749507904052734e-05,169.65048742294312,544.8481736183167,1.0,274.6386477947235,537.8037762641907,1.0,266.73117649555206,564.3866772651672,2.822279930114746e-05,181.06288957595825,585.0678834915161,1.0,255.4159755706787,573.9742096662521,1.0
83,368.12045431137085,550.6511647701263,1.0,296.5266318321228,510.4067566394806,1.0,305.0319290161133,427.74242544174194,1.0,273.66884565353394,406.59600925445557,1.0,213.54731953144073,396.0786666870117,1.0,263.82165479660034,444.5987113714218,0.0007404088973999023,196.3493384718895,422.2119474411011,1.0,278.44246435165405,446.87901639938354,1.0,276.8638496398926,456.8389081954956,0.00013574957847595215,183.08807802200317,459.1154384613037,1.0,278.6195607185364,478.4230864048004,1.0,269.1271277666092,505.12215089797974,0.0001074373722076416,179.55276775360107,501.89093697071075,1.0,285.7405307292938,509.28057956695557,1.0,351.6948940753937,558.8018441200256,0.0005230903625488281,184.86982440948486,543.4008708000183,1.0,264.9706482887268,541.96440076828,1.0
84,389.29700660705566,528.6371736526489,1.0,317.0384397506714,475.9457857310772,1.0,333.99011754989624,393.1670198440552,1.0,300.4853104650974,368.52268075942993,1.0,247.796404838562,351.1269278526306,1.0,268.8983746767044,361.62071228027344,0.00020328164100646973,227.37536871433258,373.1600532531738,1.0,307.61672618985176,412.4189033508301,1.0,318.84406304359436,455.39614248275757,8.049607276916504e-05,206.00349307060242,414.3926200866699,1.0,301.4472066164017,444.1997985839844,1.0,253.52610003948212,481.9534764289856,0.000249326229095459,194.19794750213623,457.37735748291016,1.0,306.08493399620056,476.3626251220703,1.0,351.6948940753937,518.6125478744507,0.00012111663818359375,194.04516100883484,500.1666440963745,1.0,278.81324458122253,504.2599515914917,1.0
85,406.58233165740967,515.9916568705812,1.0,339.43602389097214,445.15561723709106,1.0,367.14239525794983,358.492644071579,1.0,339.01980686187744,335.8589370250702,1.0,277.6973190307617,309.76629734039307,1.0,292.77414989471436,327.1667528152466,0.0004678666591644287,256.0436444282532,331.7543992996216,1.0,337.9533236026764,380.8072986602783,1.0,318.84406304359436,423.2919945716858,0.00027498602867126465,237.394988656044,369.27907848358154,1.0,328.0169458389282,413.97045254707336,1.0,253.52610003948212,423.6339681148529,0.0001334547996520996,217.46186447143555,415.408105134964,1.0,328.3677740097046,445.25226533412933,1.0,322.68249237537384,451.42742443084717,0.0002269446849822998,212.1581970602274,459.35674953460693,1.0,296.32757234573364,470.31219601631165,1.0
86,426.3968598842621,501.36546528339386,1.0,362.9604458808899,419.8871444761753,1.0,399.74529910087585,328.4530363082886,1.0,377.3798427581787,307.7557854652405,1.0,309.2814247608185,275.579110622406,1.0,297.9271252155304,294.80004596710205,0.000217437744140625,291.45984411239624,294.8164529800415,1.0,368.7352545261383,355.66215229034424,1.0,325.9860725402832,393.1699504852295,0.00016635656356811523,263.40264892578125,332.7440137863159,1.0,355.830580085516,388.5048723220825,1.0,308.7053048014641,403.7252431809902,0.00029855966567993164,243.67660173773766,376.3107805252075,1.0,351.36325883865356,419.6930899620056,1.0,339.4575513601303,437.370942234993,6.332993507385254e-05,231.09377098083496,424.3664951324463,1.0,314.3271541595459,441.20163011550903,1.0
87,446.4175238609314,487.43097734451294,1.0,387.4175105690956,400.9777669906616,1.0,430.86989545822144,304.2570643424988,1.0,414.0815796852112,283.3105182647705,1.0,344.71406650543213,248.98398971557617,1.0,329.3550229072571,263.7087106704712,0.0009001195430755615,323.57737588882446,264.6319875717163,1.0,401.1578974723816,334.029709815979,1.0,338.9898672103882,302.02958130836487,0.0009729862213134766,292.78179836273193,303.7905812263489,1.0,383.71363401412964,365.97926926612854,1.0,380.5082479119301,389.25677704811096,0.00013679265975952148,269.1913174390793,343.83190727233887,1.0,374.8442416191101,397.86175215244293,1.0,351.6948940753937,420.2327756881714,9.000301361083984e-05,250.40421676635742,394.52179479599,1.0,334.36148142814636,416.2514305114746,1.0
88,465.71016025543213,476.18985395133495,1.0,409.6471338272095,387.3105357289314,1.0,459.2529156804085,289.41122007369995,1.0,444.0751485452056,266.02728843688965,1.0,374.2855381965637,228.11643981933594,1.0,357.396307349205,242.60701286792755,0.00682985782623291,350.8921375274658,264.6319875717163,1.0,425.8439197540283,318.7271213531494,1.0,339.5280982851982,279.09634923934937,0.0015110373497009277,315.2814407348633,303.7905812263489,1.0,405.5380846261978,348.1706381589174,1.0,380.5082479119301,380.72113275527954,0.00011599063873291016,289.6868944168091,322.74572944641113,1.0,394.3382759094238,382.782945394516,1.0,367.2003355026245,419.6493636071682,0.0004285871982574463,269.4264359474182,371.344211101532,1.0,352.44687366485596,397.9551947116852,1.0
