scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
51,375.91216254234314,514.2483731508255,1.0,296.43178701400757,474.2792925834656,1.0,306.5113437175751,386.6797032356262,1.0,274.0777164697647,365.49700450897217,1.0,223.5171194076538,364.67249965667725,1.0,201.41923213005066,385.3377637863159,0.00016239285469055176,187.57224661111832,397.4812879562378,1.0,277.29321002960205,416.82145071029663,1.0,289.0772433280945,431.2817122936249,0.0009050965309143066,179.92019128799438,433.15049934387207,1.0,273.6389846801758,440.3969831466675,1.0,267.6076529920101,480.42329931259155,0.0007064938545227051,179.35001450777054,476.4486780166626,1.0,280.9365711212158,476.1650743484497,1.0,248.5086236000061,531.8721662014723,0.01823154091835022,186.27050352096558,527.8287200927734,1.0,256.5485382080078,515.9127271324396,1.0
52,352.91686964035034,543.4003064632416,1.0,273.35005283355713,520.7978277206421,1.0,267.82593393325806,441.6490020751953,1.0,235.8483099937439,423.67632508277893,1.0,178.51300144195557,436.68395042419434,1.0,168.04321312904358,452.63151264190674,0.00047785043716430664,160.99875736236572,460.4334964752197,1.0,248.48325300216675,463.0688602924347,1.0,258.08991861343384,434.24269342422485,0.0004716813564300537,155.91502809524536,503.26288890838623,1.0,252.2678759098053,491.87867736816406,1.0,267.6076529920101,502.17947006225586,0.00015690922737121582,164.8411939740181,542.9259967803955,1.0,263.91371393203735,521.1941566467285,1.0,248.40385794639587,571.621169090271,5.081295967102051e-05,181.63137698173523,582.0061130523682,1.0,251.09990406036377,555.1204309463501,1.0
53,332.0101988436654,575.2303471565247,1.0,260.77541095018387,552.8438801765442,1.0,244.30609276890755,477.04618549346924,1.0,213.38578951358795,465.35206747055054,1.0,144.70299291610718,483.92670249938965,1.0,151.82528114318848,509.5765427350998,0.0002734661102294922,145.96749782562256,506.3046131134033,1.0,233.51417350769043,499.0538549423218,1.0,246.03004932403564,533.7485918998718,3.2395124435424805e-05,144.38787651062012,540.8923835754395,1.0,239.41940760612488,525.9486147165298,1.0,254.62202620506287,530.8732824325562,5.5909156799316406e-05,157.96382427215576,582.7402346134186,1.0,252.74536848068237,554.2354402542114,1.0,233.37300062179565,610.930447101593,0.00015860795974731445,177.237446308136,619.3744740486145,1.0,243.93523248285055,587.0936360359192,1.0
54,320.01593351364136,592.3840312957764,1.0,251.75095653533936,571.8549997806549,1.0,230.34215235710144,498.3327226638794,1.0,198.11984777450562,486.8591060638428,1.0,133.3539752960205,505.67032289505005,1.0,134.98897409439087,528.7713460922241,0.003133237361907959,134.00914978981018,526.4091074466705,1.0,222.7769775390625,519.4407260417938,1.0,243.20111799240112,550.2912302017212,9.59634780883789e-05,137.16894626617432,563.4801511764526,1.0,231.3065526485443,546.6708903312683,1.0,253.0487678050995,579.0766458511353,1.9341707229614258e-05,151.8021445274353,605.876049041748,1.0,245.3957427740097,575.9737756252289,1.0,230.93442130088806,629.2079540491104,0.0012111365795135498,171.85163927078247,639.5721435546875,1.0,235.6769799888134,607.6335964202881,1.0
55,315.5531269609928,601.2766509056091,1.0,249.71449518203735,573.446328163147,1.0,227.87117624282837,503.4072744846344,1.0,189.34222304821014,490.7861285209656,1.0,130.43044471740723,507.9239139556885,1.0,133.6667023897171,529.9924669265747,0.029909640550613403,132.5718355178833,527.4621214866638,1.0,219.17407894134521,525.7272310256958,1.0,243.20111799240112,564.422176361084,3.129243850708008e-05,134.71233463287354,566.5705552101135,1.0,229.23087513446808,553.7165699005127,1.0,252.20972995460033,585.299964427948,1.8656253814697266e-05,148.32290077209473,610.2663731575012,1.0,240.67840051651,580.9666527509689,1.0,228.84123235940933,633.5935525894165,0.0007948577404022217,169.22242832183838,642.569920539856,1.0,231.0875256061554,613.9911373853683,1.0
56,315.5531269609928,601.2766509056091,1.0,249.71449518203735,573.446328163147,1.0,227.87117624282837,503.4072744846344,1.0,189.34222304821014,490.7861285209656,1.0,130.43044471740723,507.9239139556885,1.0,133.6667023897171,529.9924669265747,0.006735444068908691,132.5718355178833,527.4621214866638,1.0,219.17407894134521,525.7272310256958,1.0,243.13194012641907,564.422176361084,5.2481889724731445e-05,134.71233463287354,566.5705552101135,1.0,229.23087513446808,553.7165699005127,1.0,235.04067087173462,585.299964427948,2.0444393157958984e-05,148.32290077209473,610.2663731575012,1.0,240.67840051651,580.9666527509689,1.0,228.84123235940933,633.5935525894165,0.0018822252750396729,169.22242832183838,642.569920539856,1.0,231.0875256061554,613.9911373853683,1.0
57,315.5531269609928,601.2766509056091,1.0,249.71449518203735,573.446328163147,1.0,227.87117624282837,503.4072744846344,1.0,189.34222304821014,490.7861285209656,1.0,130.43044471740723,507.9239139556885,1.0,133.6667023897171,529.9924669265747,0.000673830509185791,132.5718355178833,527.4621214866638,1.0,219.17407894134521,525.7272310256958,1.0,243.13194012641907,564.422176361084,1.2367963790893555e-05,134.71233463287354,566.5705552101135,1.0,229.23087513446808,553.7165699005127,1.0,252.20972995460033,585.299964427948,1.0639429092407227e-05,148.32290077209473,610.2663731575012,1.0,240.67840051651,580.9666527509689,1.0,228.84123235940933,633.5935525894165,0.0002741217613220215,169.22242832183838,642.569920539856,1.0,231.0875256061554,613.9911373853683,1.0
58,319.59610414505005,593.5619158744812,1.0,251.58394348621368,567.4285094738007,1.0,234.5245237350464,497.0556125640869,1.0,196.35574108362198,483.4416694641113,1.0,135.94203972816467,499.4769034385681,1.0,139.86373043060303,519.9701504707336,8.416175842285156e-05,136.03243827819824,518.9745213985443,1.0,224.20826816558838,517.6803778409958,1.0,243.13194012641907,549.6368384361267,7.095932960510254e-05,138.1201649904251,557.151650428772,1.0,232.85192584991455,545.5420670509338,1.0,252.20972995460033,568.3696734905243,8.225440979003906e-06,150.0732684135437,602.9928297996521,1.0,244.37345123291016,573.9577063322067,1.0,229.63867557048798,627.3918089866638,0.0006018280982971191,171.33703541755676,635.3089880943298,1.0,233.22962093353271,607.756433725357,1.0
59,323.9337217658758,590.7414834499359,1.0,255.88478350639343,563.2089291810989,1.0,241.24651193618774,492.7946939468384,1.0,204.81077480316162,476.5399055480957,1.0,141.15263319015503,493.4105930328369,1.0,143.35082054138184,513.8595066070557,4.100799560546875e-05,140.48146724700928,512.4594941139221,1.0,229.08932650089264,513.124668598175,1.0,253.4288980960846,549.0738291740417,8.502602577209473e-05,142.15514206886292,553.5443940162659,1.0,237.22978174686432,541.3375692367554,1.0,252.25829192996025,568.3696734905243,1.8388032913208008e-05,153.4805772304535,597.2500686645508,1.0,247.00490283966064,569.3411211967468,1.0,230.0755910873413,624.9486162662506,0.001054316759109497,172.07141876220703,629.1962257623672,1.0,236.181476816535,602.884868144989,1.0
60,327.1842987537384,590.7414834499359,1.0,260.4736578166485,563.0316758155823,1.0,247.76885151863098,487.7710335254669,1.0,213.9044497013092,472.42192482948303,0.9999997019767761,145.12992000579834,489.3515820503235,1.0,149.1741943359375,508.024597292766,0.0014675259590148926,143.9921531677246,507.4898753166199,1.0,232.619215965271,510.4620990753174,1.0,256.07399702072144,549.0738291740417,0.00010070204734802246,144.45774841308594,553.5443940162659,1.0,240.22454977035522,540.4377670288086,1.0,252.42247343063354,568.3696734905243,3.9905309677124023e-05,155.5707082748413,593.7826557159424,1.0,248.99859762191772,566.9788098335266,1.0,230.10136127471924,623.6640515327454,0.005443781614303589,173.299898147583,627.3084753155708,1.0,238.636399269104,602.3948774337769,1.0
61,327.95836544036865,590.486405134201,1.0,262.3021993637085,562.770103931427,1.0,249.57856035232544,487.6925768852234,1.0,215.26450276374817,472.3423881530762,0.9999997019767761,146.7005066871643,488.9331922531128,1.0,149.1741943359375,507.48946273326874,0.0019107162952423096,145.99165034294128,507.4539532661438,1.0,234.62750482559204,509.94417095184326,1.0,256.07399702072144,549.0129837989807,5.334615707397461e-05,146.2760214805603,552.934850692749,1.0,241.7773461341858,539.7794976234436,1.0,252.56297731399536,593.8075742721558,3.057718276977539e-05,156.7720856666565,593.6973056793213,1.0,250.933349609375,566.6813571453094,1.0,238.99905681610107,620.6900610327721,0.003133445978164673,175.0763156414032,626.6250622272491,1.0,240.12097644805908,602.1218576431274,1.0
62,327.970906496048,589.9546393156052,1.0,262.4319841861725,562.2791247367859,1.0,249.71328687667847,487.3763053417206,1.0,215.67401957511902,472.05241680145264,0.9999982714653015,146.7153868675232,488.8688449859619,1.0,150.78132462501526,507.48946273326874,0.004678666591644287,146.17767369747162,507.134229183197,1.0,234.6856414079666,509.8238277435303,1.0,257.3647608757019,548.8582191467285,7.578730583190918e-05,146.4725456237793,552.7566471099854,1.0,241.92226123809814,539.0706748962402,1.0,252.56297731399536,593.8075742721558,3.165006637573242e-05,156.99945628643036,593.105073928833,1.0,251.22486209869385,566.4458734989166,1.0,239.0354027748108,620.62002825737,0.002991914749145508,175.5222327709198,626.1796046495438,1.0,240.46362161636353,602.048535823822,1.0
63,328.33446407318115,589.7594127655029,1.0,262.64814591407776,561.0805492401123,1.0,249.99025440216064,486.23913526535034,1.0,219.59466996788979,470.5119426250458,0.9999997615814209,147.05166107416153,487.23082542419434,1.0,150.85497117042542,507.14983081817627,0.0005228817462921143,146.32148456573486,505.3866877555847,1.0,234.81874907016754,509.00149631500244,1.0,257.57832622528076,548.7137885093689,2.8073787689208984e-05,146.49780988693237,549.9651874303818,1.0,242.13539397716522,537.927640914917,1.0,252.56297731399536,593.8075742721558,3.4481287002563477e-05,157.44927275180817,590.8132309913635,1.0,251.85185527801514,564.7448915243149,1.0,239.41917610168457,618.9921889305115,0.0007972121238708496,175.52583742141724,624.3386859893799,1.0,240.70520162582397,599.7888932228088,1.0
64,331.5298048853874,584.0525026321411,1.0,263.2147500514984,553.9303030967712,1.0,250.52779722213745,479.64105439186096,1.0,226.04711198806763,463.1584007740021,1.0,152.8986735343933,475.88485288619995,1.0,187.7495436668396,506.99332904815674,2.2411346435546875e-05,152.35488367080688,499.6064977645874,1.0,238.3237681388855,499.1221914291382,1.0,257.57832622528076,548.2249314188957,3.889203071594238e-05,148.42395076155663,534.0586442947388,1.0,244.90236377716064,528.2321858406067,1.0,267.5814878940582,555.9824977442622,1.0758638381958008e-05,160.42792510986328,577.8295502662659,1.0,255.3726782798767,557.4135837554932,1.0,239.80052757263184,611.7963272035122,0.0012028813362121582,177.06662225723267,614.0044550895691,1.0,243.66283464431763,590.5578560829163,1.0
65,340.99684339761734,570.4881558418274,1.0,269.4455534219742,535.1829409599304,1.0,262.5288577079773,457.9249749183655,1.0,236.6525411605835,439.85413694381714,1.0,170.1770052909851,448.3201861381531,1.0,218.54253244400024,473.96878838539124,2.676248550415039e-05,162.12853372097015,469.4354429244995,1.0,246.8559341430664,477.2459955215454,1.0,268.0427050665021,517.984799861908,2.3871660232543945e-05,155.29857110977173,508.39441299438477,1.0,250.98515224456787,508.6074552536011,1.0,269.50535821914673,508.79524725675583,1.817941665649414e-05,164.44813737273216,550.0176668167114,1.0,261.1648803949356,538.0567917823792,1.0,247.69334650039673,563.4296117424965,3.516674041748047e-05,179.82088796794415,588.1954374313354,1.0,248.4700231552124,569.0053024291992,1.0
66,358.4952943325043,545.7032532691956,1.0,283.45279693603516,500.826163649559,1.0,281.33233618736267,420.9663505554199,1.0,250.65293645858765,399.3520133495331,1.0,194.00540113449097,399.4728376865387,1.0,250.2341421842575,409.5546865463257,5.1587820053100586e-05,178.98118829727173,426.7953324317932,1.0,263.08747124671936,441.82483291625977,1.0,268.0427050665021,417.3122248649597,5.412101745605469e-05,168.2073540687561,463.01224422454834,1.0,263.9323892593384,473.5433716773987,1.0,276.01373767852783,470.7791109085083,2.512335777282715e-05,172.99908483028412,507.7764115333557,1.0,272.5830936431885,506.2115707397461,1.0,253.05285108089447,549.6476316452026,0.0001176297664642334,186.74716901779175,546.7051367759705,1.0,255.1030285358429,532.088421665132,1.0
67,380.06617177277803,514.5345262289047,1.0,301.2383334636688,458.01764965057373,1.0,312.40554666519165,374.27434968948364,1.0,282.93744468688965,346.2695860862732,1.0,239.52463388442993,341.5648956298828,1.0,250.2341421842575,356.6818780899048,0.0001207888126373291,202.17371702194214,363.3920273780823,1.0,286.056921005249,399.8809926509857,1.0,270.6505069732666,395.30858343839645,3.078579902648926e-05,189.40972650051117,402.19750118255615,1.0,283.61805152893066,423.8384027481079,1.0,290.92685317993164,466.2891697883606,0.00030937790870666504,191.96657967567444,446.3207895755768,1.0,287.92517352104187,461.5666754245758,1.0,263.86730098724365,507.60796505212784,0.0014778673648834229,191.48402166366577,493.0144338607788,1.0,265.0883741378784,493.5877786874771,1.0
68,404.66149908304214,492.4095142185688,1.0,325.20824325084686,421.4110759496689,1.0,348.2635073065758,337.0322952270508,1.0,323.191853761673,304.2252163887024,1.0,260.3112650513649,283.92567777633667,1.0,250.2341421842575,297.33653354644775,0.0004222989082336426,232.63345193862915,325.0969469547272,1.0,322.6464333534241,356.92554491758347,1.0,295.38622856140137,348.80847519636154,3.153085708618164e-05,214.96793222427368,368.8326005935669,1.0,313.2579641342163,386.2689051628113,1.0,318.92881965637207,424.0755968093872,0.0004761815071105957,208.7322759628296,395.27331161499023,1.0,312.95641469955444,419.0043716430664,1.0,263.86730098724365,456.72864294052124,9.387731552124023e-05,208.21005821228027,438.8048846721649,1.0,281.7346935272217,445.8412878513336,1.0
69,432.98389959335327,467.9101742133498,1.0,355.0836063027382,383.47585105895996,1.0,391.99287366867065,295.86170291900635,1.0,363.94691133499146,262.5000350475311,1.0,299.3672742843628,231.69064331054688,1.0,284.4197700023651,248.37477684020996,0.0003088712692260742,276.65940380096436,255.66540265083313,1.0,359.6596887111664,314.5177512168884,1.0,357.6538681983948,314.7579255104065,1.6033649444580078e-05,249.63406705856323,301.6127665042877,0.9999996423721313,347.0218596458435,346.120313167572,1.0,340.03101730532944,383.404061794281,0.0006219148635864258,235.72643947601318,342.79960322380066,1.0,342.3623549938202,379.5376663208008,1.0,306.1226319074631,386.1268529891968,0.0002688169479370117,229.2082977294922,387.647412776947,1.0,308.4575002491474,401.308735370636,1.0
70,460.7338225841522,445.89602959156036,1.0,389.32328939437866,349.95247399806976,1.0,435.42285174131393,259.8030481636524,1.0,412.64047330617905,224.7873091697693,1.0,346.40318870544434,185.21779823303223,1.0,402.96912229061127,235.39557075500488,0.0002186894416809082,321.08032512664795,201.94957828521729,1.0,399.5048568248749,275.4163712859154,1.0,396.83960622549057,283.6761559844017,0.00020766258239746094,287.99625396728516,242.10288190841675,1.0,382.1253502368927,307.4503860473633,1.0,371.3405041694641,351.2350289821625,0.0003452301025390625,267.0439022183418,291.86315746605396,1.0,374.8084797859192,342.8518567085266,1.0,328.00604248046875,370.8688201904297,0.003362327814102173,252.61004269123077,343.89376306533813,1.0,335.4224557876587,362.68072748184204,1.0
71,489.52250957489014,425.0528600215912,0.9999999403953552,420.280614733696,320.7838273048401,1.0,475.55506151914597,230.22992372512817,1.0,458.63358783721924,192.82807302474976,1.0,388.9459319114685,143.7013921737671,1.0,426.69002652168274,203.06343126296997,0.0009477734565734863,361.1921558380127,160.27369737625122,1.0,437.48020219802856,245.23113119602203,1.0,427.52813708782196,283.6761559844017,4.756450653076172e-05,318.7916021347046,200.95099687576294,1.0,415.54464864730835,276.7634439468384,1.0,402.89889907836914,320.9050922393799,0.0001506507396697998,291.38563138246536,252.4577181339264,1.0,404.64254665374756,313.1121850013733,1.0,346.95375525951385,342.16584968566895,0.64927077293396,277.2559367418289,305.55969858169556,1.0,361.79756689071655,330.62814950942993,1.0
72,511.08438777923584,411.4141611456871,1.0,448.33965492248535,298.8490413427353,1.0,509.68298268318176,210.27059125900269,1.0,494.50103759765625,167.52118468284607,1.0,425.6175012588501,112.77737283706665,1.0,444.78984558582306,177.14519548416138,0.00042882561683654785,394.70345067977905,130.04381799697876,1.0,469.0242033004761,220.7171449661255,1.0,427.52813708782196,262.4527006149292,0.00027108192443847656,346.8775520324707,170.76601266860962,1.0,445.14706230163574,251.98164987564087,1.0,432.6752848625183,297.61862325668335,0.0009602904319763184,318.2201406955719,221.60274028778076,1.0,428.8654609322548,289.03315258026123,1.0,346.95375525951385,313.53981828689575,0.871641993522644,300.56891041994095,273.03731966018677,1.0,386.18107652664185,305.3294291496277,1.0
73,527.5877323150635,401.0373511314392,0.9999992847442627,472.17787313461304,283.68915927410126,0.9999999403953552,534.3211731910706,198.23040986061096,1.0,525.1433248519897,148.27177506685257,1.0,455.8127362728119,91.5258002281189,1.0,449.1333706378937,106.26864814758301,0.0002656280994415283,421.35842752456665,107.7136812210083,1.0,496.6022357940674,202.91903400421143,1.0,427.52813708782196,260.1437158584595,0.00016742944717407227,372.6571806669235,148.05090713500977,1.0,469.48568880558014,234.6282820701599,1.0,432.6752848625183,280.0591688156128,0.0001659691333770752,337.6382050514221,200.45645809173584,1.0,451.8887600675225,272.26309633255005,1.0,364.6142775416374,295.85362672805786,0.9563084840774536,321.6704981327057,252.63688564300537,1.0,405.52754616737366,287.59113478660583,1.0
74,542.2974536418915,394.949556350708,0.9997539520263672,491.1524623632431,271.4730632305145,0.9999999403953552,549.5803737640381,196.85402393341064,0.6950588822364807,537.0320324897766,146.3985414505005,0.9994205236434937,478.74595189094543,78.93769645690918,1.0,460.4938038289547,93.22838973999023,0.0006959438323974609,441.1054697036743,92.48482894897461,1.0,518.8396553993225,189.7854025363922,1.0,411.9397644996643,139.13019436597824,0.00015249848365783691,391.04427909851074,133.49471473693848,1.0,489.8359155654907,220.3855495452881,1.0,432.6752848625183,266.8282585144043,8.955597877502441e-05,353.7396116256714,185.10741138458252,1.0,470.2375738620758,259.6310954093933,1.0,380.0021696353797,280.02980613708496,0.960565984249115,338.1625541448593,235.5883641242981,1.0,422.0987403392792,273.9831519126892,1.0
75,543.6577627658844,394.949556350708,0.9683835506439209,501.75149977207184,264.7523980140686,1.0,549.5803737640381,196.85402393341064,0.02426043152809143,537.0320324897766,146.3985414505005,0.04540666937828064,496.80859756469727,73.24265480041504,1.0,460.4938038289547,90.6519341468811,0.5245831608772278,454.9093909263611,90.21299839019775,1.0,530.4747483730316,185.35770416259766,1.0,411.9397644996643,139.13019436597824,0.000960230827331543,404.8205055594444,126.98496866226196,1.0,504.65890645980835,215.90155267715454,1.0,383.04026103019714,185.61723971366882,0.0007848739624023438,366.7160711288452,176.9987874031067,1.0,483.9090085029602,250.72891473770142,1.0,388.898695230484,276.6884924173355,0.9987473487854004,345.86850929260254,228.12153010815382,1.0,434.43652057647705,267.54319047927856,1.0
76,543.6577627658844,394.949556350708,0.9159568548202515,501.75149977207184,264.7523980140686,1.0,550.3264293670654,196.85402393341064,0.0014782547950744629,547.9578318595886,141.36524295806885,0.006037622690200806,496.80859756469727,73.24265480041504,1.0,464.94513607025146,90.6519341468811,0.552204430103302,454.9093909263611,90.21299839019775,1.0,530.4747483730316,185.35770416259766,0.9999645948410034,411.9397644996643,139.13019436597824,0.0040021538734436035,404.8205055594444,126.98496866226196,1.0,504.65890645980835,215.90155267715454,1.0,382.9402365684509,185.61723971366882,0.002627074718475342,366.7160711288452,176.9987874031067,1.0,483.9090085029602,250.72891473770142,1.0,388.898695230484,276.6884924173355,0.9998749494552612,345.86850929260254,228.12153010815382,1.0,434.43652057647705,267.54319047927856,1.0
77,543.6577627658844,395.38735485076904,0.9900624752044678,501.75149977207184,264.7523980140686,1.0,550.3264293670654,197.66797161102295,0.013189882040023804,537.0320324897766,146.3985414505005,0.010106533765792847,496.80859756469727,73.24265480041504,1.0,466.15223026275635,90.6519341468811,0.018372267484664917,454.9093909263611,90.21299839019775,1.0,530.4747483730316,185.35770416259766,0.9999991655349731,464.5275661945343,231.619695186615,0.00012686848640441895,404.8205055594444,126.98496866226196,1.0,504.65890645980835,215.90155267715454,1.0,382.9402365684509,185.61723971366882,0.0002340376377105713,366.7160711288452,176.9987874031067,1.0,483.9090085029602,250.72891473770142,1.0,388.898695230484,276.6884924173355,0.9999233484268188,345.86850929260254,228.12153010815382,1.0,434.43652057647705,267.54319047927856,1.0
78,537.7869906425476,397.98362970352173,0.9999894499778748,488.8174738883972,277.93656039237976,1.0,549.1642971038818,199.09807109832764,0.26149243116378784,527.4512238502502,146.86257362365723,0.9990330934524536,483.3345489501953,90.61536836624146,1.0,466.15223026275635,204.87756443023682,0.0007253885269165039,447.7960534095764,107.96415401250124,1.0,519.8177585601807,196.20062945783138,1.0,464.5275661945343,238.81538200378418,0.0006174147129058838,392.5320739746094,149.16496467590332,1.0,490.3289096355438,226.4874529838562,1.0,382.9402365684509,203.12963145971298,0.00048470497131347656,358.43099212646484,194.99626970291138,1.0,469.3169927597046,261.6757757663727,1.0,377.27934646606445,288.841796875,0.9999444484710693,337.5635485649109,246.82736039161682,1.0,421.38383972644806,279.3677520751953,1.0
79,524.1410170942545,407.69794845581055,1.0,458.3907027244568,298.7403635978699,1.0,528.1217722892761,210.50253808498383,1.0,508.84118843078613,167.22782039642334,1.0,447.2657661437988,114.03787040710449,1.0,465.92786407470703,206.54533457756042,0.0005602538585662842,412.7056682705879,136.57712364196777,0.9999998807907104,483.781977429986,213.5384397506714,1.0,464.5275661945343,255.69985437393188,0.00013762712478637695,358.0890908241272,184.98107051849365,1.0,456.40764808654785,247.1969952583313,1.0,370.6184437274933,284.7950539588928,0.0008699297904968262,328.0692820549011,238.12991905212402,0.9999998807907104,437.14813256263733,279.19760036468506,1.0,358.03045868873596,320.7127673625946,0.9999990463256836,311.4807057380676,289.0344567298889,1.0,398.2089557647705,302.5819082260132,0.9999998211860657
80,504.10791778564453,421.3973424434662,1.0,414.7535102367401,330.109636425972,0.9999998211860657,492.07945251464844,235.3572645187378,1.0,471.9312834739685,192.6417350769043,1.0,408.5992283821106,143.4063606262207,1.0,465.92786407470703,233.951979637146,0.3351515531539917,352.04933643341064,181.54880821704865,0.9999932646751404,405.417010307312,229.83115589618683,0.7888287305831909,384.71549463272095,282.2724144458771,0.26639223098754883,305.55593514442444,230.5220398902893,1.0,382.2183766365051,268.16877937316895,0.9997584819793701,370.0664653778076,310.5278525352478,0.7389835119247437,289.53896474838257,278.24181032180786,1.0,371.80490623414516,297.4962501525879,0.9991298317909241,333.46856462955475,359.7021498680115,0.9999998807907104,283.8968353420496,333.6813144683838,1.0,341.3941992521286,330.22333323955536,0.9999997615814209
81,478.89897060394287,440.37299728393555,1.0,380.3445083796978,373.28564262390137,1.0,458.5299482345581,262.5839614868164,1.0,436.94408494234085,223.01294326782227,1.0,384.274227142334,167.7983033657074,1.0,349.6379073858261,274.8115315437317,1.0,319.9727199077606,255.7424283027649,1.0,266.36161851882935,231.70679140090942,1.0,307.418352663517,324.67390006780624,1.0,272.17995738983154,304.6040277481079,1.0,216.4771180152893,286.0619623661041,1.0,302.8828270435333,358.0480000972748,1.0,261.25453996658325,353.1246032714844,1.0,224.4490442276001,340.75129747390747,1.0,299.7312760055065,415.8387327194214,1.0,266.58253622055054,411.66174364089966,1.0,236.20043659210205,388.31371533870697,1.0
82,444.0920073315501,467.4632645845413,1.0,344.84626865386963,411.465292930603,1.0,416.0198302268982,301.83863401412964,1.0,381.2156744003296,260.75474387407303,1.0,348.85002142190933,199.20674014091492,1.0,300.5038555264473,331.5493856072426,1.0,256.77317571640015,314.19671535491943,1.0,168.5530915260315,294.9454803466797,1.0,267.78303998708725,383.810405254364,1.0,223.67540860176086,370.09833335876465,1.0,128.40939712524414,368.70066022872925,1.0,267.4779485464096,429.5042221546173,1.0,230.33677101135254,421.78368949890137,1.0,141.31451392173767,425.61104249954224,1.0,277.45235669612885,487.5133783817291,1.0,243.972829002887,483.8053207397461,1.0,181.5918539762497,484.06304931640625,1.0
83,413.72178614139557,497.99758744239807,1.0,320.10006761550903,465.4158420562744,1.0,369.02186942100525,351.9397556781769,1.0,330.940110206604,308.53933304548264,1.0,306.2790905237198,251.68945264816284,1.0,256.9429054260254,397.95490205287933,1.0,215.39565682411194,383.92591190338135,0.9999924898147583,124.91440099477768,369.07646226882935,0.9999899864196777,239.94871473312378,450.05466294288635,0.9999998807907104,187.47683334350586,446.83848547935486,1.0,96.16490268707275,457.3055648803711,1.0,243.98515244293958,490.8725528717041,0.9999997019767761,198.029629945755,500.00305938720703,1.0,111.10333204269409,508.5301151275635,1.0,263.0006148815155,542.5449404716492,0.9999951720237732,224.36128211021423,552.8040375709534,0.9999998807907104,156.1209039390087,570.1364421844482,0.9999999403953552
